ID,Year,Age,Length,Month,Latitude,Longitude,Depth,Assignment
409,2015,3,690,May,38.56168333,-123.3764667,54.864,Central Valley
410,2015,3,745,May,38.55216667,-123.3679667,32.9184,Central Valley
411,2015,3,665,May,38.54728333,-123.36175,43.8912,Central Valley
412,2015,3,640,May,38.48376667,-123.3239667,71.3232,California Coast
413,2015,3,640,May,38.46816667,-123.3058667,54.864,Central Valley
414,2015,3,NA,May,38.53861667,-123.3697833,32.9184,Central Valley
415,2015,4,880,May,38.54366667,-123.3801833,32.9184,Central Valley
416,2015,3,680,May,38.5416,-123.3731667,43.8912,Central Valley
417,2015,4,690,May,38.54493333,-123.38635,65.8368,Central Valley
418,2015,4,830,May,38.53416667,-123.3671,58.5216,Central Valley
419,2015,3,710,May,38.54023333,-123.3771833,65.8368,Rogue River
420,2015,3,NA,May,38.54438333,-123.39,43.8912,Central Valley
421,2015,4,700,May,38.53678333,-123.3687333,43.8912,KlamathR
422,2015,4,740,May,38.54173333,-123.3806,69.4944,Central Valley
423,2015,3,690,May,38.54765,-123.3888667,NA,Central Valley
424,2015,3,710,May,38.54701667,-123.3891833,65.8368,Central Valley
425,2015,4,730,May,38.5426,-123.3813667,65.8368,Central Valley
426,2015,3,670,May,38.54118333,-123.3720833,65.8368,Central Valley
427,2015,4,850,May,38.53621667,-123.36195,58.5216,NCaliforniaSOregonCoast
428,2015,4,720,May,38.53625,-123.3620167,65.8368,Central Valley
429,2015,4,690,May,38.4281,-123.2885167,76.8096,Central Valley
430,2015,4,780,May,38.47433333,-123.3076833,82.296,Central Valley
431,2015,3,NA,May,38.5323,-123.3614,65.8368,Central Valley
432,2015,4,790,May,39.98015,-124.1567333,82.296,MidOregonCoast--Umpqua_sp
433,2015,4,790,May,39.99243333,-124.1676667,82.296,KlamathR
434,2015,3,760,May,39.95581667,-124.1407667,69.4944,Central Valley
435,2015,5,845,May,38.44981667,-123.2708167,54.864,California Coast
436,2015,3,650,May,38.53211667,-123.3468333,43.8912,Central Valley
437,2015,3,720,May,38.53493333,-123.3513333,32.9184,Central Valley
438,2015,3,650,May,38.56118333,-123.3878333,32.9184,Central Valley
439,2015,3,730,May,38.55985,-123.38605,54.864,California Coast
440,2015,4,680,May,38.55211667,-123.3751167,43.8912,Central Valley
441,2015,4,865,May,38.53213333,-123.3506833,43.8912,Central Valley
442,2015,4,725,May,38.52941667,-123.3474333,65.8368,Central Valley
443,2015,4,695,May,38.52276667,-123.3417833,43.8912,Central Valley
444,2015,4,725,May,38.52023333,-123.34005,32.9184,Central Valley
445,2015,3,660,May,38.51255,-123.3331667,54.864,Central Valley
446,2015,3,650,May,38.50761667,-123.3302667,43.8912,Central Valley
447,2015,3,660,May,38.50495,-123.3316,54.864,Central Valley
448,2015,5,690,May,38.50651667,-123.3336167,21.9456,Central Valley
449,2015,4,770,May,38.51621667,-123.3423333,43.8912,Central Valley
450,2015,4,690,May,38.50688333,-123.3314333,76.8096,Central Valley
451,2015,4,770,May,38.47421667,-123.3019167,54.864,Central Valley
452,2015,3,650,May,38.46415,-123.2832333,76.8096,Central Valley
453,2015,3,705,May,38.44983333,-123.2708333,65.8368,Central Valley
454,2015,4,750,May,37.2894,-122.50685,51.2064,Central Valley
455,2015,4,850,May,37.25841667,-122.4982,54.864,Central Valley
456,2015,3,670,May,37.24258333,-122.4960667,54.864,Central Valley
457,2015,3,760,May,37.2549,-122.5119667,51.2064,Central Valley
458,2015,4,780,May,37.26678333,-122.5172,51.2064,Central Valley
459,2015,4,720,May,37.26415,-122.5153667,51.2064,Central Valley
460,2015,3,730,May,40.0791,-124.2403167,100.584,Central Valley
461,2015,4,830,May,40.07901667,-124.2511333,109.728,Central Valley
462,2015,3,700,May,40.0791,-124.2538,118.872,Central Valley
463,2015,4,750,May,40.07796667,-124.2321167,82.296,Rogue River
464,2015,4,720,May,40.07975,-124.2262833,73.152,KlamathR
465,2015,4,700,May,40.07745,-124.2326,64.008,KlamathR
466,2015,4,830,May,40.07036667,-124.2273,64.008,Rogue River
467,2015,3,730,May,40.06975,-124.2010167,54.864,Central Valley
468,2015,4,690,May,40.07591667,-124.2621167,109.728,Rogue River
469,2015,4,700,May,40.07516667,-124.2366333,54.864,Rogue River
470,2015,4,760,May,40.06913333,-124.21375,54.864,KlamathR
471,2015,4,710,May,40.0615,-124.2031833,54.864,Rogue River
472,2015,3,710,May,40.06856667,-124.22035,109.728,Central Valley
473,2015,3,700,May,40.07303333,-124.2236,64.008,KlamathR
474,2015,3,710,May,40.07326667,-124.2222667,69.4944,Rogue River
475,2015,4,760,May,40.07335,-124.2218,78.6384,NCaliforniaSOregonCoast
476,2015,3,710,May,38.3556,-123.2357,51.2064,California Coast
477,2015,3,730,May,38.35591667,-123.2361167,51.2064,Central Valley
478,2015,3,720,May,38.35593333,-123.23615,54.864,Central Valley
479,2015,3,800,May,38.35636667,-123.2367167,54.864,KlamathR
480,2015,3,750,May,38.34271667,-123.2282,64.008,Central Valley
481,2015,3,810,May,38.33036667,-123.2229667,45.72,Central Valley
482,2015,3,860,May,38.33066667,-123.2232,64.008,Central Valley
483,2015,3,690,May,38.3593,-123.2423833,45.72,Central Valley
484,2015,3,790,May,38.3596,-123.2426333,27.432,Central Valley
485,2015,2,690,May,38.35976667,-123.2427333,64.008,Central Valley
486,2015,3,690,May,38.35996667,-123.2428667,45.72,Central Valley
487,2015,2,680,May,38.34561667,-123.23145,51.2064,Central Valley
488,2015,3,690,May,38.34221667,-123.232,62.1792,Central Valley
489,2015,3,690,May,38.34253333,-123.2321833,27.432,Central Valley
490,2015,3,710,May,40.07751667,-124.2615667,109.728,Central Valley
491,2015,4,760,May,40.0749,-124.2977167,109.728,California Coast
492,2015,4,760,May,40.07278333,-124.2833333,118.872,KlamathR
493,2015,4,740,May,40.07391667,-124.27465,91.44,California Coast
494,2015,4,770,May,40.073,-124.2719833,100.584,KlamathR
495,2015,4,760,May,40.07206667,-124.2722167,109.728,California Coast
496,2015,4,730,May,40.07498333,-124.29175,91.44,Rogue River
497,2015,4,720,May,40.07135,-124.27905,82.296,KlamathR
498,2015,5,790,May,40.0704,-124.2746167,91.44,KlamathR
499,2015,4,700,May,40.06745,-124.2676667,73.152,Rogue River
500,2015,3,700,May,40.06675,-124.2673333,87.7824,Rogue River
501,2015,3,700,May,40.0706,-124.28875,82.296,KlamathR
502,2015,4,800,May,40.0723,-124.2933167,106.0704,Rogue River
503,2015,3,700,May,40.0713,-124.2825333,118.872,Rogue River
504,2015,4,810,May,40.0692,-124.2809833,118.872,KlamathR
505,2015,4,730,May,40.065,-124.27685,64.008,KlamathR
506,2015,3,710,May,40.06138333,-124.2720833,NA,Rogue River
507,2015,3,700,May,40.06006667,-124.2679667,91.44,Rogue River
508,2015,3,700,May,40.05745,-124.26355,73.152,Central Valley
509,2015,4,720,May,40.05685,-124.2637167,100.584,KlamathR
510,2015,2,710,May,38.35593333,-123.2361333,54.864,Central Valley
511,2015,4,870,May,38.87826667,-123.7578667,76.8096,Central Valley
512,2015,3,770,May,38.90101667,-123.7706667,71.3232,Central Valley
513,2015,4,810,May,38.8992,-123.7698333,76.8096,Central Valley
514,2015,3,750,May,38.90441667,-123.77205,71.3232,Central Valley
515,2015,3,750,May,38.8565,-123.74515,76.8096,Central Valley
516,2015,3,780,May,38.87708333,-123.7571833,69.4944,Central Valley
517,2015,4,890,May,38.88756667,-123.7644667,76.8096,Central Valley
518,2015,3,760,May,38.35501667,-123.25135,54.864,Central Valley
519,2015,3,690,May,38.3537,-123.2431833,64.008,Central Valley
520,2015,3,690,May,38.32895,-123.2587,45.72,Central Valley
521,2015,3,690,May,38.32908333,-123.2584833,54.864,Central Valley
522,2015,3,690,May,38.3292,-123.2582833,54.864,Central Valley
523,2015,2,780,May,38.32928333,-123.25815,62.1792,Central Valley
524,2015,3,730,May,38.3404,-123.25245,45.72,Central Valley
525,2015,3,700,May,38.33423333,-123.2283333,49.3776,Central Valley
526,2015,4,710,May,40.07321667,-124.2880167,54.864,Rogue River
527,2015,4,710,May,40.07015,-124.2935333,64.008,Rogue River
528,2015,3,690,May,40.06816667,-124.2978667,73.152,Rogue River
529,2015,4,740,May,40.06346667,-124.3049667,73.152,California Coast
530,2015,4,750,May,39.47191667,-123.8453333,32.9184,KlamathR
531,2015,4,820,May,39.4856,-123.8453833,32.9184,Central Valley
532,2015,3,680,May,39.4741,-123.8513333,43.8912,KlamathR
533,2015,3,670,May,39.46363333,-123.85055,38.4048,Central Valley
534,2015,3,710,May,39.47703333,-123.84515,32.9184,Central Valley
535,2015,3,660,May,38.40196667,-123.20945,65.8368,Central Valley
536,2015,3,665,June,38.21876667,-123.28035,87.7824,California Coast
537,2015,3,730,June,38.19425,-123.2841333,76.8096,Central Valley
538,2015,3,660,June,38.16871667,-123.2919167,76.8096,Central Valley
539,2015,4,790,June,38.60558333,-123.4723833,51.2064,Central Valley
540,2015,4,730,June,38.57026667,-123.4219167,51.2064,Central Valley
541,2015,3,680,June,38.53725,-123.37175,51.2064,Central Valley
542,2015,4,830,June,38.57845,-123.4364833,32.9184,Central Valley
543,2015,3,730,June,38.57848333,-123.4365167,43.8912,Central Valley
544,2015,3,680,June,38.6226,-123.4872333,43.8912,Central Valley
545,2015,4,760,June,38.62263333,-123.4872667,43.8912,Central Valley
546,2015,3,690,June,38.62265,-123.4873,51.2064,Central Valley
547,2015,2,710,June,38.4162,-123.26495,36.576,Central Valley
548,2015,3,755,June,38.2593,-123.1724333,65.8368,Central Valley
549,2015,3,720,June,38.82015,-123.7024833,21.9456,Central Valley
550,2015,5,920,June,38.81955,-123.6994833,54.864,Rogue River
551,2015,4,790,June,38.82926667,-123.7121,58.5216,Central Valley
552,2015,4,820,June,38.82495,-123.7084667,36.576,SnakeRfa--Lyons_Ferry_H
553,2015,3,670,June,38.82525,-123.7170167,58.5216,Central Valley
554,2015,3,670,June,38.82161667,-123.7128667,58.5216,Central Valley
555,2015,3,740,June,38.82745,-123.7227,43.8912,Central Valley
556,2015,3,680,June,38.81216667,-123.7003333,43.8912,Central Valley
557,2015,3,680,June,38.8069,-123.6905333,58.5216,Central Valley
558,2015,3,700,June,38.81475,-123.7095,43.8912,Central Valley
559,2015,4,720,June,38.7906,-123.6917833,65.8368,Central Valley
560,2015,3,680,June,38.82556667,-123.7192833,51.2064,Central Valley
561,2015,4,870,June,38.81791667,-123.7075167,62.1792,Central Valley
562,2015,3,670,June,38.81346667,-123.7052167,51.2064,Rogue River
563,2015,3,690,June,38.82145,-123.7126167,62.1792,Rogue River
564,2015,3,730,June,38.82516667,-123.7196333,73.152,Central Valley
565,2015,3,680,June,38.81941667,-123.7131,51.2064,Central Valley
566,2015,4,680,June,38.79486667,-123.6766,58.5216,Central Valley
567,2015,4,740,June,38.79485,-123.67655,43.8912,Central Valley
568,2015,4,720,June,38.41103333,-123.2582167,73.152,Central Valley
569,2015,3,730,June,38.4784,-123.3115833,65.8368,Central Valley
570,2015,4,690,June,38.42228333,-123.2822333,27.432,Central Valley
571,2015,4,850,June,38.4281,-123.2879667,27.432,Central Valley
572,2015,4,860,June,38.40391667,-123.2551667,73.152,Central Valley
573,2015,4,840,June,38.37771667,-123.2412333,73.152,Central Valley
574,2015,3,680,June,38.3556,-123.2299333,9.144,Central Valley
575,2015,3,690,June,38.34011667,-123.2231667,36.576,Central Valley
576,2015,3,715,June,38.85596667,-123.7624833,21.9456,Central Valley
577,2015,4,730,June,38.78995,-123.6919667,54.864,Central Valley
578,2015,3,680,June,38.79308333,-123.6932167,32.9184,Central Valley
579,2015,3,660,June,38.79758333,-123.6757667,62.1792,Central Valley
580,2015,4,830,June,38.77881667,-123.6595667,58.5216,Central Valley
581,2015,3,710,June,38.77883333,-123.6595833,43.8912,Central Valley
582,2015,4,780,June,38.77443333,-123.6578333,58.5216,Central Valley
583,2015,3,710,June,38.78328333,-123.6684833,54.864,Central Valley
584,2015,3,700,June,38.79146667,-123.6769,51.2064,Central Valley
585,2015,3,710,June,38.7957,-123.67515,51.2064,Central Valley
586,2015,3,670,June,38.7901,-123.6766833,54.864,Central Valley
587,2015,3,670,June,38.79008333,-123.67665,43.8912,Central Valley
588,2015,5,910,June,38.79943333,-123.6849667,62.1792,California Coast
589,2015,4,770,June,38.7919,-123.6761833,62.1792,Central Valley
590,2015,4,900,June,38.79023333,-123.6723,62.1792,SnakeRfa--Lyons_Ferry_H
591,2015,3,780,June,38.77538333,-123.6546167,51.2064,Central Valley
592,2015,5,845,June,38.87535,-123.7512833,43.8912,KlamathR
593,2015,4,820,June,38.87525,-123.7510167,38.4048,Rogue River
594,2015,3,680,June,38.89605,-123.7561,54.864,Central Valley
595,2015,3,725,June,38.88456667,-123.7495,54.864,Central Valley
596,2015,4,710,June,38.88171667,-123.7564333,54.864,Central Valley
597,2015,3,690,June,38.89285,-123.7556167,60.3504,Central Valley
598,2015,3,670,June,38.88565,-123.75365,54.864,Central Valley
599,2015,3,760,June,38.79378333,-123.6769333,54.864,Central Valley
600,2015,3,660,June,38.80008333,-123.6848,51.2064,Central Valley
601,2015,3,740,June,38.81255,-123.6983833,43.8912,Central Valley
602,2015,4,810,June,38.82481667,-123.7122333,43.8912,Rogue River
603,2015,3,750,June,38.81091667,-123.6936333,58.5216,Rogue River
604,2015,3,720,June,38.8055,-123.6888333,58.5216,Central Valley
605,2015,3,690,June,38.80176667,-123.6877667,58.5216,Central Valley
606,2015,4,740,June,38.82523333,-123.7093,58.5216,Central Valley
607,2015,4,850,June,38.78865,-123.6676,58.5216,Central Valley
608,2015,4,700,June,38.89808333,-123.76205,49.3776,Central Valley
609,2015,3,695,June,38.89853333,-123.7623333,54.864,Rogue River
610,2015,4,935,June,38.90738333,-123.7651,65.8368,Central Valley
611,2015,5,870,June,38.875,-123.7467833,73.152,Central Valley
612,2015,4,850,June,38.89958333,-123.7580667,49.3776,Central Valley
613,2015,4,780,June,38.89601667,-123.7583333,43.8912,Central Valley
614,2015,4,740,June,38.87293333,-123.7431167,76.8096,Central Valley
615,2015,3,680,June,38.90236667,-123.7590667,73.152,Central Valley
616,2015,4,790,June,38.89075,-123.7580167,NA,Central Valley
617,2015,3,770,June,38.88921667,-123.7542167,73.152,Central Valley
618,2015,4,780,June,38.72766667,-123.6022667,43.8912,SnakeRfa--Lyons_Ferry_H
619,2015,4,710,June,38.70238333,-123.5774167,51.2064,Central Valley
620,2015,4,810,June,38.68118333,-123.5571167,36.576,Central Valley
621,2015,4,670,June,38.68116667,-123.5570833,43.8912,Central Valley
622,2015,3,680,June,38.68115,-123.5570833,43.8912,Central Valley
623,2015,3,670,June,38.68113333,-123.5570667,54.864,Central Valley
624,2015,3,670,June,38.68113333,-123.55705,54.864,Central Valley
625,2015,3,690,June,38.68111667,-123.55705,43.8912,Central Valley
626,2015,4,780,June,40.06575,-124.2532833,109.728,California Coast
627,2015,4,740,June,40.07011667,-124.19815,73.152,NCaliforniaSOregonCoast
628,2015,4,750,June,40.07908333,-124.2209833,82.296,Rogue River
629,2015,4,820,June,40.08003333,-124.2228667,91.44,Rogue River
630,2015,4,730,June,40.07835,-124.21885,73.152,KlamathR
631,2015,4,820,June,40.07805,-124.2177833,91.44,KlamathR
632,2015,4,840,June,40.07373333,-124.2045,73.152,KlamathR
633,2015,3,740,June,40.0738,-124.2074833,91.44,KlamathR
634,2015,3,730,June,40.07473333,-124.20915,100.584,California Coast
635,2015,4,730,June,40.07573333,-124.2106,73.152,Rogue River
636,2015,4,740,June,40.07735,-124.21315,100.584,California Coast
637,2015,4,790,June,40.07673333,-124.2122667,82.296,KlamathR
638,2015,4,740,June,40.07296667,-124.1793833,109.728,KlamathR
639,2015,4,750,June,39.92068333,-124.0359833,32.9184,KlamathR
640,2015,3,700,June,39.94071667,-124.04065,36.576,Central Valley
641,2015,3,700,June,39.9363,-124.0486,36.576,Rogue River
642,2015,4,830,June,39.92836667,-124.0433333,40.2336,Central Valley
643,2015,4,800,June,39.92495,-124.0407,36.576,Central Valley
644,2015,3,760,June,39.91366667,-124.03165,42.0624,Central Valley
645,2015,3,700,June,39.92791667,-124.0454167,36.576,Central Valley
646,2015,3,730,June,39.92421667,-124.0383333,45.72,Central Valley
647,2015,4,720,June,39.9162,-124.0262,36.576,KlamathR
648,2015,3,700,June,39.92776667,-124.0414167,45.72,Central Valley
649,2015,4,780,June,39.92211667,-124.0380333,45.72,Central Valley
650,2015,4,870,June,39.91045,-124.0300667,32.9184,Rogue River
651,2015,3,770,June,39.85756667,-123.9359833,43.8912,Central Valley
652,2015,3,700,June,39.86658333,-123.9468167,43.8912,Central Valley
653,2015,3,680,June,39.87775,-123.9553,43.8912,Central Valley
654,2015,4,760,June,39.88535,-123.97155,43.8912,Central Valley
655,2015,3,660,June,39.87431667,-123.9590167,43.8912,Central Valley
656,2015,2,770,June,39.84605,-123.92415,43.8912,Central Valley
657,2015,4,770,June,39.85358333,-123.9334,43.8912,Central Valley
658,2015,4,710,June,39.87071667,-123.9510667,36.576,Rogue River
659,2015,4,740,June,39.87225,-123.952,43.8912,Central Valley
660,2015,4,780,June,39.8661,-123.9468333,43.8912,Central Valley
661,2015,4,850,June,39.86315,-123.94275,43.8912,Central Valley
662,2015,3,710,June,39.85941667,-123.9398167,43.8912,Central Valley
663,2015,4,720,June,39.85155,-123.9325,43.8912,Central Valley
664,2015,3,700,June,39.86213333,-123.9422833,43.8912,Central Valley
665,2015,3,690,June,39.87443333,-123.9536667,43.8912,Central Valley
666,2015,4,740,June,39.88808333,-123.9752,43.8912,Central Valley
667,2015,3,720,June,39.91263333,-124.0182167,43.8912,Central Valley
668,2015,3,700,June,39.93908333,-124.0397667,43.8912,Central Valley
669,2015,4,730,June,40.07418333,-124.2205833,73.152,California Coast
670,2015,4,810,June,40.07428333,-124.2227,91.44,Rogue River
671,2015,4,840,June,40.07393333,-124.2314333,109.728,Rogue River
672,2015,3,720,June,40.08091667,-124.2024667,91.44,Central Valley
673,2015,5,840,June,40.08081667,-124.2013167,73.152,Rogue River
674,2015,3,710,June,40.07925,-124.1887833,100.584,Central Valley
675,2015,4,840,June,40.07905,-124.2168167,109.728,NCaliforniaSOregonCoast
676,2015,5,820,June,40.08176667,-124.2034167,82.296,Rogue River
677,2015,4,750,June,40.07923333,-124.2099333,91.44,KlamathR
678,2015,4,840,June,40.07936667,-124.2111333,100.584,KlamathR
679,2015,4,780,June,40.0784,-124.20855,54.864,Central Valley
680,2015,4,800,June,40.07818333,-124.2077167,100.584,KlamathR
681,2015,3,720,June,40.08023333,-124.2254667,109.728,KlamathR
682,2015,4,760,June,40.07525,-124.2157,60.3504,California Coast
683,2015,3,730,June,40.07511667,-124.2177833,73.152,Rogue River
684,2015,3,680,June,39.88766667,-123.9794333,43.8912,Central Valley
685,2015,2,670,June,39.8816,-123.96855,43.8912,Central Valley
686,2015,4,780,June,39.82925,-123.9165333,43.8912,KlamathR
687,2015,4,880,June,39.8619,-123.9480333,54.864,Central Valley
688,2015,3,760,June,39.8505,-123.9286667,36.576,Central Valley
689,2015,4,720,June,40.07008333,-124.2177167,109.728,Rogue River
690,2015,4,820,June,40.07033333,-124.2168667,117.0432,Rogue River
691,2015,4,790,June,40.07163333,-124.2091,118.872,KlamathR
692,2015,3,700,June,40.0753,-124.1975167,82.296,Central Valley
693,2015,4,850,June,40.07445,-124.2227,109.728,Central Valley
694,2015,4,830,June,40.07885,-124.2249167,91.44,NCaliforniaSOregonCoast
695,2015,3,710,June,40.0654,-124.2064333,73.152,Central Valley
696,2015,3,750,June,38.92165,-123.7763833,65.8368,Central Valley
697,2015,4,895,June,38.91833333,-123.7842667,80.4672,Central Valley
698,2015,3,675,June,38.91835,-123.7842667,82.296,Central Valley
699,2015,3,740,June,38.92133333,-123.7786167,71.3232,Central Valley
700,2015,3,675,June,38.92295,-123.7790333,65.8368,KlamathR
701,2015,3,670,June,38.92363333,-123.7791833,80.4672,Central Valley
702,2015,3,680,June,38.9243,-123.7794333,82.296,Central Valley
703,2015,4,765,June,38.91223333,-123.7770167,76.8096,Central Valley
704,2015,3,690,June,38.91841667,-123.781,60.3504,Central Valley
705,2015,4,700,June,38.91841667,-123.781,65.8368,Central Valley
706,2015,4,900,June,38.90521667,-123.7695833,76.8096,Central Valley
707,2015,3,700,June,38.94405,-123.7852667,65.8368,Central Valley
708,2015,4,880,June,38.93996667,-123.7884,80.4672,Central Valley
709,2015,4,740,June,38.93935,-123.7880167,82.296,Rogue River
710,2015,3,675,June,38.92431667,-123.7783667,43.8912,Central Valley
711,2015,3,730,June,39.8819,-124.003,36.576,Central Valley
712,2015,3,680,June,39.88151667,-123.9875333,58.5216,Central Valley
713,2015,3,650,June,39.88208333,-123.9821,51.2064,Central Valley
714,2015,3,780,June,39.88176667,-123.98695,58.5216,Central Valley
715,2015,3,770,June,39.88191667,-123.9923833,54.864,Central Valley
716,2015,3,720,June,39.88245,-124.0026333,54.864,Central Valley
717,2015,3,710,June,39.88285,-124.0062833,58.5216,Central Valley
718,2015,3,660,June,39.88466667,-124.0045667,58.5216,California Coast
719,2015,3,680,June,39.88045,-123.9808667,54.864,Central Valley
720,2015,4,900,June,39.88238333,-123.99245,54.864,Central Valley
721,2015,3,670,June,39.88268333,-123.9978833,43.8912,Central Valley
722,2015,4,790,June,39.88333333,-124.0035833,62.1792,Central Valley
723,2015,4,810,June,38.93325,-123.7891,65.8368,Central Valley
724,2015,4,745,June,38.9147,-123.7785,82.296,Central Valley
725,2015,3,680,June,38.91216667,-123.7774,91.44,Central Valley
726,2015,4,910,June,38.89735,-123.76265,71.3232,Central Valley
727,2015,4,715,June,38.9175,-123.7570667,54.864,Central Valley
728,2015,5,855,June,38.92166667,-123.7572,54.864,Central Valley
729,2015,4,695,June,38.92405,-123.76035,65.8368,Central Valley
730,2015,4,820,June,38.9242,-123.7628167,54.864,Central Valley
731,2015,3,715,June,38.91991667,-123.7643333,65.8368,Central Valley
732,2015,4,710,June,38.52998333,-123.3808333,51.2064,Central Valley
733,2015,3,730,June,38.70368333,-123.5205833,62.1792,Central Valley
734,2015,4,810,June,38.7038,-123.5257333,58.5216,Central Valley
735,2015,3,680,June,38.69975,-123.51995,51.2064,Central Valley
736,2015,3,730,June,38.69971667,-123.5199,51.2064,Central Valley
737,2015,3,750,June,38.7058,-123.5236667,54.864,Central Valley
738,2015,4,670,June,38.70583333,-123.5237,51.2064,Central Valley
739,2015,3,890,June,38.70786667,-123.5269333,43.8912,Central Valley
740,2015,3,730,June,38.70048333,-123.51715,43.8912,Central Valley
741,2015,4,780,June,38.71195,-123.5345833,43.8912,Central Valley
742,2015,3,750,June,38.72303333,-123.5470167,54.864,Central Valley
743,2015,3,680,June,38.75178333,-123.5780167,43.8912,Central Valley
744,2015,4,NA,June,39.88286667,-124.0121333,54.864,Central Valley
745,2015,3,750,June,39.8796,-123.9713833,58.5216,Central Valley
746,2015,4,800,June,39.46201667,-123.8403,43.8912,Central Valley
747,2015,3,770,June,38.88971667,-123.74745,65.8368,Central Valley
748,2015,3,775,June,38.89055,-123.7479833,60.3504,Central Valley
749,2015,4,750,June,38.88456667,-123.7395667,76.8096,Central Valley
750,2015,4,745,June,38.87163333,-123.7377667,65.8368,Central Valley
751,2015,4,735,June,38.87278333,-123.738,60.3504,Central Valley
752,2015,3,685,June,38.88965,-123.7416333,65.8368,Central Valley
753,2015,4,675,June,38.89193333,-123.7443167,60.3504,Central Valley
754,2015,3,670,June,38.88378333,-123.7396333,65.8368,Central Valley
755,2015,3,675,June,38.83903333,-123.6871167,60.3504,Central Valley
756,2015,4,820,June,38.84405,-123.6928667,65.8368,Central Valley
757,2015,4,780,June,38.84705,-123.6983167,60.3504,Central Valley
758,2015,3,750,June,38.85173333,-123.7077667,43.8912,Central Valley
759,2015,4,725,June,38.85268333,-123.7111333,65.8368,Central Valley
760,2015,4,845,June,38.86921667,-123.7255833,60.3504,Central Valley
761,2015,4,910,June,38.86901667,-123.7259333,65.8368,Central Valley
762,2015,4,800,June,38.86865,-123.7262,60.3504,Central Valley
763,2015,4,730,June,38.86103333,-123.71715,71.3232,Central Valley
764,2015,4,890,June,38.86226667,-123.7133,60.3504,Central Valley
765,2015,3,740,June,38.86845,-123.71935,65.8368,Central Valley
766,2015,4,890,June,38.86111667,-123.7142,65.8368,Central Valley
767,2015,3,740,June,38.84641667,-123.7055333,40.2336,Central Valley
768,2015,3,670,June,38.84926667,-123.70935,51.2064,Central Valley
769,2015,4,680,June,38.84928333,-123.7093833,40.2336,Central Valley
770,2015,3,710,June,38.85638333,-123.72005,54.864,Central Valley
771,2015,4,680,June,38.85641667,-123.7201,54.864,Central Valley
772,2015,3,720,June,38.85643333,-123.72015,54.864,Central Valley
773,2015,4,740,June,38.8616,-123.7275667,43.8912,Central Valley
774,2015,3,760,June,38.8621,-123.72635,51.2064,Central Valley
775,2015,3,730,June,38.8631,-123.7268667,51.2064,Central Valley
776,2015,3,680,June,38.86313333,-123.7269,42.0624,Central Valley
777,2015,4,740,June,38.86645,-123.7296667,43.8912,Central Valley
778,2015,4,880,June,38.86648333,-123.7297,51.2064,Central Valley
779,2015,3,670,June,38.8655,-123.7308833,43.8912,Central Valley
780,2015,3,730,June,38.86551667,-123.7309,54.864,Central Valley
781,2015,4,780,June,38.8506,-123.7147833,51.2064,Central Valley
782,2015,4,730,June,38.85058333,-123.71475,51.2064,Central Valley
783,2015,3,680,June,38.84546667,-123.7093167,51.2064,Central Valley
784,2015,3,670,June,38.8401,-123.7023167,43.8912,Central Valley
785,2015,4,750,June,38.84011667,-123.70235,51.2064,Central Valley
786,2015,3,670,June,39.88433333,-123.9875167,27.432,Central Valley
787,2015,3,680,June,38.81963333,-123.6718833,51.2064,Central Valley
788,2015,4,840,June,38.84556667,-123.7035833,58.5216,Central Valley
789,2015,4,710,June,38.85476667,-123.7167667,51.2064,Central Valley
790,2015,5,830,June,38.86088333,-123.7251833,54.864,Central Valley
791,2015,5,720,June,38.85908333,-123.7210667,43.8912,Central Valley
792,2015,3,720,June,38.8464,-123.7070667,54.864,Central Valley
793,2015,3,710,June,38.808,-123.6597667,54.864,Central Valley
794,2015,3,720,June,38.7781,-123.6241167,43.8912,Central Valley
795,2015,4,840,June,39.87555,-124.0499167,16.4592,Rogue River
796,2015,4,870,June,39.87555,-124.0499,27.432,Rogue River
797,2015,3,745,June,39.87555,-124.0498833,32.9184,Central Valley
798,2015,4,865,June,39.88411667,-124.0628333,38.4048,Rogue River
799,2015,4,850,June,39.89263333,-124.07705,21.9456,KlamathR
800,2015,3,770,June,39.89368333,-124.07845,27.432,Central Valley
801,2015,3,670,June,39.88381667,-124.0613667,43.8912,Rogue River
802,2015,3,760,June,39.89878333,-124.0831833,32.9184,Central Valley
803,2015,4,820,June,39.8948,-124.0773167,32.9184,Rogue River
804,2015,3,700,June,39.89313333,-124.0798167,36.576,Central Valley
805,2015,3,720,June,39.89306667,-124.0797833,43.8912,Central Valley
806,2015,4,716,June,39.87408333,-124.0583833,73.152,KlamathR
807,2015,4,850,June,39.87461667,-124.0596167,74.9808,Rogue River
808,2015,4,880,June,39.87521667,-124.0609833,69.4944,California Coast
809,2015,3,700,June,39.89105,-124.0188167,18.288,Central Valley
810,2015,5,870,June,39.87181667,-124.0501333,45.72,KlamathR
811,2015,5,850,June,39.88613333,-124.0879833,18.288,Rogue River
812,2015,3,730,June,39.86825,-123.9639833,18.288,Central Valley
813,2015,3,700,June,39.8745,-123.9708333,27.432,KlamathR
814,2015,4,770,June,38.94131667,-123.77935,62.1792,Central Valley
815,2015,3,785,June,38.89968333,-123.7447333,65.8368,Central Valley
816,2015,3,735,June,38.92505,-123.7672167,60.3504,Central Valley
817,2015,4,835,June,38.9236,-123.7657667,49.3776,Central Valley
